loan_id,customer_id,loan_type,loan_amount,interest_rate,term_months,origination_date,loan_status
1064681,1298511,debt_consolidation,5800,12.42,36,2011-12-01,ACTIVE
1064383,1298181,debt_consolidation,10000,11.71,36,2011-12-01,ACTIVE
1064675,1298502,credit_card,10000,9.91,36,2011-12-01,ACTIVE
1064666,1298492,credit_card,14000,11.71,36,2011-12-01,ACTIVE
1064639,1298460,credit_card,25000,19.03,60,2011-12-01,ACTIVE
1064636,1298456,debt_consolidation,12000,8.9,36,2011-12-01,DEFAULTED
1064805,1298641,debt_consolidation,24000,7.9,36,2011-12-01,ACTIVE
1064635,1298453,credit_card,14000,14.27,36,2011-12-01,ACTIVE
1064793,1298624,credit_card,12000,8.9,36,2011-12-01,ACTIVE
1056865,1288419,debt_consolidation,15000,12.69,60,2011-12-01,DEFAULTED
1064783,1298613,debt_consolidation,8050,12.69,36,2011-12-01,DEFAULTED
1064623,1298440,debt_consolidation,5600,10.65,36,2011-12-01,ACTIVE
1064792,1298623,credit_card,7500,9.91,36,2011-12-01,ACTIVE
1062701,1294981,credit_card,7000,11.71,36,2011-12-01,ACTIVE
1064781,1298611,debt_consolidation,5400,7.9,36,2011-12-01,ACTIVE
1064774,1298604,credit_card,16000,12.42,36,2011-12-01,ACTIVE
1053765,1285367,home_improvement,35000,12.42,60,2011-12-01,ACTIVE
1064608,1298422,debt_consolidation,6000,7.9,60,2011-12-01,DEFAULTED
1064589,1298401,car,4125,12.69,60,2011-12-01,ACTIVE
1064558,1298584,credit_card,9800,16.29,36,2011-12-01,ACTIVE
1064585,1298397,debt_consolidation,15700,18.25,60,2011-12-01,ACTIVE
1064548,1298574,debt_consolidation,5000,6.62,36,2011-12-01,ACTIVE
1064462,1298274,debt_consolidation,9900,11.71,36,2011-12-01,ACTIVE
1064582,1298394,home_improvement,4000,11.71,36,2011-12-01,ACTIVE
1064579,1298391,debt_consolidation,15000,11.71,36,2011-12-01,ACTIVE
1046511,1277556,debt_consolidation,6250,15.96,36,2011-12-01,ACTIVE
1029191,1258545,debt_consolidation,6400,16.29,36,2011-12-01,ACTIVE
1064527,1298549,major_purchase,8850,13.49,60,2011-12-01,ACTIVE
1064567,1298378,debt_consolidation,12000,15.27,36,2011-12-01,ACTIVE
1064500,1298518,debt_consolidation,15000,8.9,36,2011-12-01,ACTIVE
1063899,1296478,credit_card,6500,14.27,36,2011-12-01,ACTIVE
1057598,1289361,credit_card,8000,15.96,36,2011-12-01,ACTIVE
1052002,1283533,home_improvement,30000,21.28,60,2011-12-01,ACTIVE
1064323,1298326,credit_card,15000,14.65,36,2011-12-01,ACTIVE
1064317,1298320,debt_consolidation,10200,14.27,36,2011-12-01,ACTIVE
1064471,1298287,credit_card,9000,12.42,36,2011-12-01,ACTIVE
1060374,1292126,debt_consolidation,6500,16.29,36,2011-12-01,ACTIVE
1064452,1298261,debt_consolidation,23000,21.28,60,2011-12-01,ACTIVE
1064453,1298262,credit_card,2000,7.9,36,2011-12-01,ACTIVE
1064284,1298080,debt_consolidation,8000,13.49,36,2011-12-01,ACTIVE
1063081,1295580,debt_consolidation,8875,7.51,36,2011-12-01,ACTIVE
1064251,1298041,other,1500,18.64,36,2011-12-01,DEFAULTED
1064407,1298209,debt_consolidation,8000,12.42,36,2011-12-01,ACTIVE
1035800,1265435,debt_consolidation,20000,14.65,60,2011-12-01,DEFAULTED
1063678,1296243,credit_card,6500,11.71,36,2011-12-01,ACTIVE
1059751,1291568,debt_consolidation,9600,13.49,36,2011-12-01,ACTIVE
1064386,1298184,debt_consolidation,25975,12.69,60,2011-12-01,ACTIVE
1055800,1287372,home_improvement,10000,7.9,36,2011-12-01,ACTIVE
1064221,1298006,debt_consolidation,15000,12.42,36,2011-12-01,ACTIVE
1064210,1297995,debt_consolidation,9000,6.62,36,2011-12-01,ACTIVE
1064209,1297994,credit_card,10000,7.9,36,2011-12-01,ACTIVE
1064366,1298164,major_purchase,1000,14.65,36,2011-12-01,DEFAULTED
1064216,1298000,debt_consolidation,14000,7.9,36,2011-12-01,ACTIVE
1064150,1298144,debt_consolidation,8500,14.27,36,2011-12-01,DEFAULTED
1056864,1288418,debt_consolidation,15000,19.03,60,2011-12-01,ACTIVE
1064146,1298139,other,4500,15.96,36,2011-12-01,ACTIVE
1064183,1297966,major_purchase,3000,7.51,36,2011-12-01,ACTIVE
1064185,1268159,home_improvement,10000,9.91,36,2011-12-01,ACTIVE
1064126,1298118,debt_consolidation,21250,16.77,60,2011-12-01,ACTIVE
1029473,1258841,debt_consolidation,33425,13.49,60,2011-12-01,DEFAULTED
1057239,1288798,debt_consolidation,35000,19.42,60,2011-12-01,ACTIVE
1064128,1298120,debt_consolidation,7200,15.27,36,2011-12-01,ACTIVE
1063949,1297930,debt_consolidation,18000,11.71,60,2011-12-01,DEFAULTED
1064166,1268179,debt_consolidation,23000,7.9,36,2011-12-01,ACTIVE
1064133,1298122,debt_consolidation,20000,16.77,60,2011-12-01,DEFAULTED
1064094,1296684,debt_consolidation,6000,17.58,60,2011-12-01,ACTIVE
1063505,1296072,credit_card,7000,8.9,36,2011-12-01,ACTIVE
1063528,1296094,debt_consolidation,21000,12.69,36,2011-12-01,ACTIVE
1063912,1296491,debt_consolidation,8250,7.51,36,2011-12-01,ACTIVE
1064082,1296671,credit_card,13000,9.91,36,2011-12-01,ACTIVE
1063892,1296470,debt_consolidation,18000,6.62,36,2011-12-01,ACTIVE
1064061,1296648,other,7200,6.03,36,2011-12-01,ACTIVE
1063876,1296451,credit_card,16500,8.9,36,2011-12-01,ACTIVE
1042841,1273136,debt_consolidation,8125,7.9,36,2011-12-01,ACTIVE
1063864,1296438,debt_consolidation,18800,7.51,36,2011-12-01,ACTIVE
1064051,1296635,credit_card,26800,19.03,36,2011-12-01,ACTIVE
1063847,1296419,debt_consolidation,19200,7.9,36,2011-12-01,ACTIVE
1062833,1294709,debt_consolidation,12875,17.58,60,2011-12-01,ACTIVE
1062032,1293876,credit_card,4000,12.42,36,2011-12-01,ACTIVE
1063843,1282549,debt_consolidation,4000,16.29,36,2011-12-01,ACTIVE
1063828,1296397,credit_card,12000,9.91,36,2011-12-01,ACTIVE
1064006,1296581,medical,2625,11.71,36,2011-12-01,ACTIVE
1063729,1296299,debt_consolidation,18000,13.49,60,2011-12-01,ACTIVE
1062625,1294499,debt_consolidation,7000,9.91,36,2011-12-01,ACTIVE
1062070,1294119,credit_card,11300,12.69,36,2011-12-01,ACTIVE
1063964,1296535,debt_consolidation,4000,9.91,36,2011-12-01,ACTIVE
1063804,1296372,debt_consolidation,8000,6.03,36,2011-12-01,ACTIVE
1063751,1296522,debt_consolidation,14400,18.25,36,2011-12-01,DEFAULTED
1063982,1296554,debt_consolidation,4375,12.42,36,2011-12-01,ACTIVE
1063972,1296543,credit_card,4100,7.51,36,2011-12-01,ACTIVE
1063785,1296352,other,6000,8.9,36,2011-12-01,ACTIVE
1063788,1296355,debt_consolidation,4200,17.27,60,2011-12-01,DEFAULTED
1063485,1296051,home_improvement,4000,6.62,36,2011-12-01,ACTIVE
1063781,1296348,other,3000,10.65,36,2011-12-01,DEFAULTED
1057766,1289131,car,5400,12.69,36,2011-12-01,ACTIVE
1063778,1296342,small_business,15000,16.29,36,2011-12-01,DEFAULTED
1062818,1294695,debt_consolidation,20000,18.64,60,2011-12-01,ACTIVE
1042037,1272109,credit_card,10400,12.69,36,2011-12-01,ACTIVE
1063518,1296086,debt_consolidation,4500,17.58,60,2011-12-01,ACTIVE
1063515,1296083,credit_card,11500,12.42,36,2011-12-01,ACTIVE
1063524,943135,home_improvement,10000,6.62,36,2011-12-01,ACTIVE
1063519,1296087,debt_consolidation,18225,13.49,60,2011-12-01,ACTIVE
1063521,1288586,debt_consolidation,3600,8.9,36,2011-12-01,ACTIVE
984879,1208718,major_purchase,18500,11.71,60,2011-12-01,ACTIVE
1063509,1296075,credit_card,16800,18.25,60,2011-12-01,ACTIVE
1063693,1296259,debt_consolidation,10000,17.27,36,2011-12-01,DEFAULTED
1063700,1296266,debt_consolidation,15000,18.25,36,2011-12-01,ACTIVE
1056934,1288490,major_purchase,8000,11.71,36,2011-12-01,ACTIVE
1063246,1295751,debt_consolidation,25000,16.77,60,2011-12-01,ACTIVE
1057424,1288982,debt_consolidation,16000,7.9,36,2011-12-01,DEFAULTED
1063680,1296245,debt_consolidation,8000,10.65,36,2011-12-01,ACTIVE
1063679,1296244,debt_consolidation,7200,7.51,36,2011-12-01,ACTIVE
1063034,1295527,debt_consolidation,12000,7.51,36,2011-12-01,ACTIVE
1063448,1296012,debt_consolidation,2200,15.27,36,2011-12-01,DEFAULTED
1063431,1295991,other,20000,12.69,60,2011-12-01,ACTIVE
1060804,1292769,debt_consolidation,28000,12.42,60,2011-12-01,ACTIVE
1027771,1257143,debt_consolidation,6000,7.51,36,2011-12-01,ACTIVE
1063653,1296216,credit_card,25000,19.42,60,2011-12-01,ACTIVE
1063421,1295979,debt_consolidation,8000,8.9,60,2011-12-01,DEFAULTED
1062855,1295334,debt_consolidation,14400,15.27,36,2011-12-01,ACTIVE
1062490,1294556,credit_card,20000,19.03,60,2011-12-01,ACTIVE
1063626,1296185,debt_consolidation,25000,14.27,60,2011-12-01,ACTIVE
1063407,1295960,major_purchase,14050,8.9,36,2011-12-01,ACTIVE
1063609,1296167,major_purchase,6000,13.49,36,2011-12-01,ACTIVE
1063602,1296158,debt_consolidation,16100,11.71,60,2011-12-01,ACTIVE
1063393,1295948,debt_consolidation,35000,20.3,60,2011-12-01,DEFAULTED
1063388,1295942,debt_consolidation,10525,7.9,36,2011-12-01,ACTIVE
1063582,1296138,debt_consolidation,7200,15.96,36,2011-12-01,ACTIVE
988402,1212630,debt_consolidation,18500,10.65,60,2011-12-01,ACTIVE
1063564,1296115,debt_consolidation,12000,13.49,36,2011-12-01,ACTIVE
1063121,1295626,credit_card,12000,11.71,36,2011-12-01,ACTIVE
1063275,1295786,other,3000,11.71,36,2011-12-01,ACTIVE
1057756,1289523,debt_consolidation,9500,16.29,36,2011-12-01,ACTIVE
1059960,1291803,debt_consolidation,19775,12.42,36,2011-12-01,ACTIVE
1059525,1291351,credit_card,12000,14.65,60,2011-12-01,DEFAULTED
1062577,1294447,debt_consolidation,28000,14.27,60,2011-12-01,ACTIVE
1053188,1284748,debt_consolidation,30000,12.42,36,2011-12-01,ACTIVE
1063098,1295599,debt_consolidation,16000,10.65,36,2011-12-01,ACTIVE
1063238,1295743,credit_card,14500,14.65,36,2011-12-01,ACTIVE
1062043,1293888,credit_card,11700,14.65,60,2011-12-01,ACTIVE
1063228,1295731,debt_consolidation,4150,10.65,36,2011-12-01,ACTIVE
1039993,1269948,debt_consolidation,15000,11.71,60,2011-12-01,ACTIVE
1063197,1295491,credit_card,24000,16.77,36,2011-12-01,ACTIVE
1063069,1295567,other,21250,12.42,36,2011-12-01,DEFAULTED
1063062,1295557,debt_consolidation,10000,14.27,36,2011-12-01,ACTIVE
1063199,1295495,debt_consolidation,25000,18.25,60,2011-12-01,ACTIVE
1063187,1295480,debt_consolidation,4000,15.96,36,2011-12-01,ACTIVE
1063040,1295533,debt_consolidation,15000,11.71,36,2011-12-01,ACTIVE
1063020,1295111,credit_card,20000,13.49,60,2011-12-01,ACTIVE
1062929,1295416,home_improvement,15000,17.58,60,2011-12-01,ACTIVE
1063003,1295092,moving,3600,15.96,36,2011-12-01,ACTIVE
1063001,1295090,debt_consolidation,6000,19.03,60,2011-12-01,ACTIVE
1062997,1295086,debt_consolidation,15000,15.27,36,2011-12-01,DEFAULTED
1061315,1293329,credit_card,12000,18.25,60,2011-12-01,ACTIVE
1062808,1294683,debt_consolidation,12375,7.51,36,2011-12-01,ACTIVE
1062918,1295405,home_improvement,4000,12.69,36,2011-12-01,DEFAULTED
1062983,1295070,debt_consolidation,13000,10.65,36,2011-12-01,ACTIVE
1061530,1293535,home_improvement,5000,6.62,36,2011-12-01,ACTIVE
1035958,1265811,credit_card,5000,15.96,36,2011-12-01,ACTIVE
1062894,1295377,credit_card,26000,11.71,36,2011-12-01,ACTIVE
1062895,1295378,credit_card,15000,18.64,60,2011-12-01,ACTIVE
1062976,1295062,house,4000,19.91,60,2011-12-01,DEFAULTED
1061972,1293809,debt_consolidation,8000,7.9,36,2011-12-01,ACTIVE
1062897,1295380,home_improvement,1700,7.9,36,2011-12-01,DEFAULTED
1062857,1295337,debt_consolidation,16000,9.91,36,2011-12-01,ACTIVE
1059828,1291460,debt_consolidation,20000,9.91,60,2011-12-01,ACTIVE
1059486,1291111,debt_consolidation,12000,14.65,36,2011-12-01,DEFAULTED
1062887,1295369,credit_card,7000,11.71,36,2011-12-01,ACTIVE
1062851,1295329,debt_consolidation,8000,20.3,60,2011-12-01,DEFAULTED
1062756,1271501,debt_consolidation,13000,23.52,60,2011-12-01,ACTIVE
1062844,1295322,debt_consolidation,13000,16.29,36,2011-12-01,DEFAULTED
1062753,1295039,debt_consolidation,20000,21.28,60,2011-12-01,ACTIVE
1062873,1295353,debt_consolidation,18000,13.49,36,2011-12-01,ACTIVE
1062860,1295340,credit_card,10000,16.29,36,2011-12-01,ACTIVE
1062738,1295022,debt_consolidation,22250,15.27,60,2011-12-01,ACTIVE
1062864,1295344,debt_consolidation,24000,17.58,60,2011-12-01,DEFAULTED
1062734,1295018,car,11200,12.42,36,2011-12-01,DEFAULTED
1052370,1283491,other,7000,10.65,36,2011-12-01,ACTIVE
1058564,1290157,house,8000,6.03,36,2011-12-01,ACTIVE
1062584,1294454,credit_card,22500,16.77,60,2011-12-01,ACTIVE
1062253,1294110,debt_consolidation,12000,17.27,36,2011-12-01,ACTIVE
1062795,1294669,debt_consolidation,22000,14.65,36,2011-12-01,ACTIVE
1062614,1294487,credit_card,6200,10.65,36,2011-12-01,ACTIVE
1061378,1293165,debt_consolidation,15900,9.91,36,2011-12-01,ACTIVE
1062781,1294654,other,5000,8.9,36,2011-12-01,ACTIVE
1023158,1252167,other,16000,6.62,36,2011-12-01,ACTIVE
1062654,1294929,car,5000,11.71,36,2011-12-01,ACTIVE
1062665,1280475,vacation,3150,15.27,36,2011-12-01,ACTIVE
1062555,1294623,credit_card,12000,14.27,36,2011-12-01,DEFAULTED
1062606,1294478,home_improvement,28000,7.9,36,2011-12-01,DEFAULTED
1062643,1294917,wedding,5000,12.42,36,2011-12-01,ACTIVE
1062535,1294602,renewable_energy,3000,9.91,36,2011-12-01,ACTIVE
1062536,1294599,other,3000,7.9,36,2011-12-01,DEFAULTED
765927,966880,debt_consolidation,8400,6.62,36,2011-12-01,ACTIVE
1031451,1260896,debt_consolidation,7000,10.65,36,2011-12-01,ACTIVE
1062612,1294485,debt_consolidation,18550,19.42,60,2011-12-01,ACTIVE
1062510,1294575,other,2000,9.91,36,2011-12-01,ACTIVE
1062508,1294574,debt_consolidation,12000,14.65,60,2011-12-01,ACTIVE
1036838,1266720,debt_consolidation,8575,17.58,36,2011-12-01,DEFAULTED
1062478,1294543,debt_consolidation,28000,12.42,60,2011-12-01,DEFAULTED
1055974,1287544,debt_consolidation,10000,7.9,36,2011-12-01,ACTIVE
1062462,1294525,credit_card,25000,19.42,36,2011-12-01,ACTIVE
1062458,1294524,credit_card,8000,11.71,36,2011-12-01,ACTIVE
1062454,1294520,credit_card,16000,18.25,60,2011-12-01,DEFAULTED
1060762,1292723,debt_consolidation,25000,11.71,36,2011-12-01,ACTIVE
1062564,1294433,other,2000,9.91,36,2011-12-01,ACTIVE
1061570,1293579,credit_card,16800,14.65,36,2011-12-01,ACTIVE
1062418,1294281,credit_card,8000,8.9,36,2011-12-01,ACTIVE
1062413,1294276,debt_consolidation,12000,12.69,60,2011-12-01,ACTIVE
1062330,1294396,credit_card,11000,7.9,36,2011-12-01,DEFAULTED
1062414,1294277,medical,5000,16.29,36,2011-12-01,DEFAULTED
1060966,1292541,debt_consolidation,18000,16.29,36,2011-12-01,ACTIVE
1062401,1294263,debt_consolidation,10000,12.69,36,2011-12-01,DEFAULTED
1057454,1289015,credit_card,5000,9.91,36,2011-12-01,ACTIVE
1062179,1294029,credit_card,10000,16.29,36,2011-12-01,ACTIVE
1062293,1294356,vacation,25000,9.91,36,2011-12-01,ACTIVE
1062384,1294244,medical,2400,12.69,36,2011-12-01,ACTIVE
1031348,1260966,other,3000,16.29,36,2011-12-01,DEFAULTED
1062268,1294324,other,7700,16.77,36,2011-12-01,DEFAULTED
1062161,1294219,other,2400,13.49,36,2011-12-01,ACTIVE
1061409,1293201,credit_card,5000,10.65,36,2011-12-01,ACTIVE
1061705,1293730,debt_consolidation,14000,17.58,36,2011-12-01,ACTIVE
1062146,1294204,credit_card,24500,20.89,60,2011-12-01,DEFAULTED
1058699,1290298,major_purchase,2400,10.65,36,2011-12-01,ACTIVE
1062150,1294209,other,1800,12.42,36,2011-12-01,ACTIVE
1062257,1294315,debt_consolidation,22200,19.42,36,2011-12-01,DEFAULTED
1061420,1293213,credit_card,21400,19.42,60,2011-12-01,ACTIVE
1062250,1294107,credit_card,13000,7.9,36,2011-12-01,DEFAULTED
1020855,1249642,car,8000,12.69,36,2011-12-01,ACTIVE
997521,1222612,medical,3600,12.69,36,2011-12-01,DEFAULTED
1058624,1290219,other,12375,23.13,60,2011-12-01,DEFAULTED
1062232,1294086,debt_consolidation,9400,9.91,36,2011-12-01,ACTIVE
1062235,1282333,home_improvement,9600,14.27,36,2011-12-01,ACTIVE
1060429,1292184,debt_consolidation,17000,10.65,36,2011-12-01,ACTIVE
1062102,1294156,debt_consolidation,25000,19.03,60,2011-12-01,ACTIVE
1060630,1292392,credit_card,30000,19.03,60,2011-12-01,ACTIVE
1062192,1294043,credit_card,10800,14.27,36,2011-12-01,ACTIVE
1059016,1290624,credit_card,6000,7.9,36,2011-12-01,ACTIVE
1056174,1287750,credit_card,35000,8.9,36,2011-12-01,ACTIVE
1062045,1293890,debt_consolidation,10000,10.65,36,2011-12-01,ACTIVE
1059395,1291011,credit_card,15000,19.91,60,2011-12-01,ACTIVE
1062012,1293854,other,5000,12.69,36,2011-12-01,ACTIVE
1061941,1293989,debt_consolidation,3000,17.27,60,2011-12-01,ACTIVE
1031266,1260677,debt_consolidation,7100,14.65,36,2011-12-01,DEFAULTED
1061975,1293812,credit_card,12000,16.77,36,2011-12-01,ACTIVE
1061914,1293952,credit_card,22400,22.74,60,2011-12-01,DEFAULTED
1061750,1293780,debt_consolidation,5825,10.65,36,2011-12-01,ACTIVE
1061741,1293770,debt_consolidation,22250,12.69,36,2011-12-01,DEFAULTED
1061747,1293775,debt_consolidation,18000,16.77,60,2011-12-01,ACTIVE
1040188,1270140,credit_card,6000,12.42,36,2011-12-01,ACTIVE
1057749,1289516,debt_consolidation,7650,11.71,36,2011-12-01,DEFAULTED
1061721,1293749,credit_card,21000,18.25,60,2011-12-01,ACTIVE
1061869,1293501,other,20675,15.27,60,2011-12-01,DEFAULTED
1060650,1292415,debt_consolidation,13200,7.9,36,2011-12-01,ACTIVE
1059701,1291518,debt_consolidation,12000,7.51,36,2011-12-01,ACTIVE
1061842,1293470,debt_consolidation,20000,19.03,60,2011-12-01,ACTIVE
1061837,1293455,house,15000,6.03,36,2011-12-01,ACTIVE
1057272,1288832,debt_consolidation,27050,18.64,60,2011-12-01,ACTIVE
1061675,1293692,debt_consolidation,22500,17.27,60,2011-12-01,ACTIVE
1061661,1293676,debt_consolidation,20500,12.69,60,2011-12-01,DEFAULTED
1061656,1293671,credit_card,12800,12.42,36,2011-12-01,ACTIVE
1061776,1293397,other,27575,10.65,36,2011-12-01,ACTIVE
1061767,1293387,debt_consolidation,7000,12.69,36,2011-12-01,ACTIVE
1052746,1284516,other,7600,16.77,60,2011-12-01,ACTIVE
1061643,1293657,debt_consolidation,29000,12.42,60,2011-12-01,DEFAULTED
1061785,1293407,moving,10000,14.27,36,2011-12-01,ACTIVE
1061623,1293635,debt_consolidation,14125,7.9,36,2011-12-01,ACTIVE
1030795,1260186,debt_consolidation,12000,6.62,36,2011-12-01,ACTIVE
1061598,1293608,credit_card,9575,6.62,36,2011-12-01,ACTIVE
1061772,1293390,debt_consolidation,12000,20.3,60,2011-12-01,ACTIVE
1058931,1290729,debt_consolidation,12000,15.96,36,2011-12-01,DEFAULTED
1061355,1293371,credit_card,10000,12.69,36,2011-12-01,ACTIVE
1061593,1293603,debt_consolidation,10000,15.96,36,2011-12-01,ACTIVE
1061581,1293591,debt_consolidation,25000,14.27,60,2011-12-01,ACTIVE
1061583,1293593,debt_consolidation,24000,9.91,36,2011-12-01,ACTIVE
1059572,1291176,credit_card,14575,10.65,36,2011-12-01,ACTIVE
1053004,1284580,debt_consolidation,9000,7.51,36,2011-12-01,ACTIVE
1061496,1293299,debt_consolidation,10000,13.49,36,2011-12-01,DEFAULTED
1051434,1283117,credit_card,7125,17.58,36,2011-12-01,ACTIVE
1058174,1289753,debt_consolidation,15000,10.65,60,2011-12-01,ACTIVE
1061547,1293554,debt_consolidation,13000,13.49,36,2011-12-01,ACTIVE
1061317,1293331,debt_consolidation,12000,12.69,60,2011-12-01,ACTIVE
1061306,1293319,credit_card,18000,20.3,60,2011-12-01,ACTIVE
1061515,1293518,small_business,30000,14.27,60,2011-12-01,ACTIVE
1058858,1290455,home_improvement,21600,17.27,36,2011-12-01,DEFAULTED
1051045,1282508,small_business,7600,16.77,60,2011-12-01,ACTIVE
1060415,1292169,credit_card,7000,12.42,36,2011-12-01,ACTIVE
1061279,1293090,debt_consolidation,7000,8.9,36,2011-12-01,ACTIVE
1058942,1290740,other,3600,17.27,36,2011-12-01,ACTIVE
1042958,1273259,major_purchase,3500,12.69,36,2011-12-01,ACTIVE
1061251,1293059,medical,5000,8.9,36,2011-12-01,ACTIVE
1058015,1289589,debt_consolidation,10000,11.71,36,2011-12-01,ACTIVE
1059858,1291490,credit_card,4500,13.49,36,2011-12-01,ACTIVE
1061247,1293053,debt_consolidation,12000,11.71,36,2011-12-01,ACTIVE
1061250,1293058,debt_consolidation,12000,19.03,60,2011-12-01,ACTIVE
1061245,1293051,debt_consolidation,10700,12.42,36,2011-12-01,ACTIVE
1060411,1292165,credit_card,6000,10.65,36,2011-12-01,ACTIVE
1061416,1293209,wedding,20000,7.9,36,2011-12-01,ACTIVE
1040053,1270014,debt_consolidation,10800,16.77,60,2011-12-01,ACTIVE
1061227,1293032,debt_consolidation,25000,19.03,60,2011-12-01,ACTIVE
1061403,1293193,debt_consolidation,20000,14.27,60,2011-12-01,ACTIVE
1061413,1293206,vacation,3600,13.49,36,2011-12-01,ACTIVE
1061202,1293005,debt_consolidation,6000,8.9,36,2011-12-01,ACTIVE
1061204,1293007,credit_card,10375,14.27,36,2011-12-01,ACTIVE
1061380,1293167,debt_consolidation,25000,8.9,36,2011-12-01,ACTIVE
1061193,1292991,debt_consolidation,10000,16.29,36,2011-12-01,ACTIVE
1051953,1283471,small_business,10000,12.42,60,2011-12-01,ACTIVE
1061194,1292992,car,5600,6.03,36,2011-12-01,ACTIVE
1060945,1293124,car,6000,12.42,36,2011-12-01,ACTIVE
1057719,1289486,debt_consolidation,8000,7.9,36,2011-12-01,ACTIVE
1059906,1291742,debt_consolidation,35000,12.42,60,2011-12-01,ACTIVE
1061383,1293170,debt_consolidation,10000,11.71,36,2011-12-01,ACTIVE
1050511,1281966,debt_consolidation,11000,7.51,36,2011-12-01,ACTIVE
1061175,1292974,debt_consolidation,5000,9.91,36,2011-12-01,ACTIVE
1061122,1292917,debt_consolidation,6500,10.65,36,2011-12-01,ACTIVE
1061095,1292688,credit_card,20000,20.3,60,2011-12-01,ACTIVE
1061164,1292963,debt_consolidation,12000,12.69,36,2011-12-01,ACTIVE
1060436,1292191,wedding,8250,19.91,60,2011-12-01,DEFAULTED
1061133,1292928,debt_consolidation,21000,7.9,36,2011-12-01,ACTIVE
1060855,1292820,credit_card,8400,16.77,36,2011-12-01,ACTIVE
1058477,1290065,debt_consolidation,7000,12.69,36,2011-12-01,ACTIVE
1060995,1292578,car,12000,12.42,36,2011-12-01,DEFAULTED
1061135,1292930,credit_card,7200,11.71,36,2011-12-01,DEFAULTED
1059939,1291779,debt_consolidation,12000,10.65,36,2011-12-01,ACTIVE
1060951,1293130,credit_card,12800,14.27,60,2011-12-01,ACTIVE
1046507,1277552,car,3050,9.91,36,2011-12-01,ACTIVE
1060880,1292848,debt_consolidation,9000,14.65,36,2011-12-01,ACTIVE
1060934,1292910,debt_consolidation,10000,11.71,36,2011-12-01,DEFAULTED
1061128,1292923,debt_consolidation,10000,9.91,36,2011-12-01,ACTIVE
1061130,1292925,credit_card,10000,14.27,36,2011-12-01,DEFAULTED
1061126,1292921,debt_consolidation,8500,16.29,36,2011-12-01,ACTIVE
