customer_id,age,income,income_band,employment_type,region,signup_date
250154,,93000.0,75k-100k,1 year,South,2008-02-01
266099,,83000.0,75k-100k,5 years,South,2008-02-01
188654,,40000.0,25k-50k,5 years,South,2008-02-01
266312,,27000.0,25k-50k,5 years,Northeast,2008-02-01
237961,,80000.0,75k-100k,10+ years,South,2008-02-01
267970,,72000.0,50k-75k,8 years,West,2008-02-01
266613,,16800.0,<25k,< 1 year,West,2008-02-01
253715,,10000.0,<25k,2 years,West,2008-02-01
263887,,50433.0,50k-75k,10+ years,South,2008-02-01
263450,,65000.0,50k-75k,3 years,West,2008-02-01
263557,,38000.0,25k-50k,6 years,Midwest,2008-02-01
229894,,25000.0,25k-50k,1 year,West,2008-02-01
260059,,34000.0,25k-50k,10+ years,South,2008-02-01
258924,,71600.0,50k-75k,5 years,South,2008-02-01
255336,,39600.0,25k-50k,< 1 year,Midwest,2008-02-01
260569,,25200.0,25k-50k,< 1 year,South,2008-02-01
259781,,65000.0,50k-75k,< 1 year,South,2008-02-01
259370,,38000.0,25k-50k,< 1 year,Northeast,2008-02-01
261121,,75000.0,75k-100k,10+ years,Northeast,2008-02-01
261376,,75000.0,75k-100k,< 1 year,West,2008-02-01
261429,,36000.0,25k-50k,10+ years,West,2008-02-01
261654,,35400.0,25k-50k,2 years,West,2008-02-01
262032,,60000.0,50k-75k,7 years,Northeast,2008-02-01
249160,,144000.0,100k+,3 years,South,2008-02-01
254632,,35020.0,25k-50k,< 1 year,Northeast,2008-02-01
262542,,48000.0,25k-50k,7 years,West,2008-02-01
249263,,135000.0,100k+,10+ years,West,2008-02-01
262634,,117000.0,100k+,2 years,Northeast,2008-02-01
262933,,57000.0,50k-75k,4 years,South,2008-02-01
263166,,30000.0,25k-50k,4 years,West,2008-02-01
259803,,65000.0,50k-75k,1 year,Northeast,2008-02-01
253484,,51648.0,50k-75k,7 years,West,2008-02-01
254336,,36996.0,25k-50k,8 years,South,2008-02-01
253396,,33600.0,25k-50k,4 years,South,2008-02-01
230210,,90096.0,75k-100k,< 1 year,Northeast,2008-02-01
242302,,60000.0,50k-75k,4 years,Northeast,2008-02-01
241583,,70000.0,50k-75k,10+ years,West,2008-02-01
243060,,43000.0,25k-50k,5 years,South,2008-02-01
242899,,48000.0,25k-50k,10+ years,Midwest,2008-02-01
243192,,69000.0,50k-75k,8 years,West,2008-02-01
243182,,42000.0,25k-50k,< 1 year,West,2008-02-01
243033,,39000.0,25k-50k,< 1 year,South,2008-02-01
242210,,82000.0,75k-100k,10+ years,Midwest,2008-02-01
243089,,200000.0,100k+,9 years,Northeast,2008-02-01
243616,,31400.0,25k-50k,3 years,West,2008-02-01
241476,,27600.0,25k-50k,2 years,Midwest,2008-02-01
243947,,45000.0,25k-50k,< 1 year,Northeast,2008-02-01
244429,,44000.0,25k-50k,6 years,Northeast,2008-02-01
229143,,75000.0,75k-100k,< 1 year,Northeast,2008-02-01
244509,,42000.0,25k-50k,3 years,South,2008-02-01
244192,,36000.0,25k-50k,8 years,Midwest,2008-02-01
245715,,101400.0,100k+,< 1 year,South,2008-02-01
243042,,83000.0,75k-100k,< 1 year,South,2008-02-01
245749,,101400.0,100k+,10+ years,South,2008-02-01
242081,,50000.0,50k-75k,10+ years,South,2008-02-01
240491,,35000.0,25k-50k,4 years,West,2008-02-01
253371,,69400.0,50k-75k,10+ years,Northeast,2008-02-01
221919,,44000.0,25k-50k,1 year,South,2008-02-01
232274,,55200.0,50k-75k,10+ years,West,2008-02-01
237091,,35000.0,25k-50k,1 year,West,2008-02-01
237404,,202000.0,100k+,2 years,West,2008-02-01
237877,,49853.0,25k-50k,10+ years,South,2008-02-01
220429,,62500.0,50k-75k,5 years,South,2008-02-01
238542,,36000.0,25k-50k,3 years,Midwest,2008-02-01
206444,,45600.0,25k-50k,8 years,West,2008-02-01
238972,,51600.0,50k-75k,< 1 year,West,2008-02-01
239649,,42000.0,25k-50k,5 years,Midwest,2008-02-01
239710,,57400.0,50k-75k,< 1 year,South,2008-02-01
240094,,35427.0,25k-50k,3 years,Northeast,2008-02-01
237164,,47000.0,25k-50k,10+ years,Midwest,2008-02-01
240346,,48000.0,25k-50k,10+ years,West,2008-02-01
240928,,74000.0,50k-75k,10+ years,Northeast,2008-02-01
241084,,38000.0,25k-50k,5 years,Northeast,2008-02-01
241486,,25000.0,25k-50k,3 years,South,2008-02-01
238948,,45000.0,25k-50k,1 year,South,2008-02-01
243149,,22000.0,<25k,< 1 year,South,2008-02-01
243302,,28000.0,25k-50k,1 year,West,2008-02-01
246273,,29136.0,25k-50k,< 1 year,West,2008-02-01
226604,,35244.0,25k-50k,< 1 year,West,2008-02-01
250922,,75000.0,75k-100k,10+ years,South,2008-02-01
250508,,60000.0,50k-75k,1 year,South,2008-02-01
217501,,60000.0,50k-75k,< 1 year,West,2008-02-01
251660,,52000.0,50k-75k,2 years,Midwest,2008-02-01
251355,,17573.0,<25k,1 year,West,2008-02-01
251780,,54996.0,50k-75k,1 year,South,2008-02-01
246166,,59000.0,50k-75k,6 years,Northeast,2008-02-01
252463,,82600.0,75k-100k,4 years,West,2008-02-01
238817,,88000.0,75k-100k,10+ years,West,2008-02-01
252718,,100000.0,100k+,5 years,South,2008-02-01
252964,,36000.0,25k-50k,3 years,South,2008-02-01
252904,,42000.0,25k-50k,10+ years,West,2008-02-01
239780,,80000.0,75k-100k,10+ years,Northeast,2008-02-01
252166,,60000.0,50k-75k,10+ years,Northeast,2008-02-01
242065,,79636.0,75k-100k,10+ years,South,2008-02-01
252621,,60000.0,50k-75k,3 years,West,2008-02-01
253223,,19000.0,<25k,< 1 year,West,2008-02-01
219037,,50000.0,50k-75k,2 years,West,2008-02-01
233817,,74600.0,50k-75k,10+ years,South,2008-02-01
249616,,26000.0,25k-50k,10+ years,West,2008-02-01
237600,,28000.0,25k-50k,< 1 year,South,2008-02-01
199451,,120000.0,100k+,10+ years,West,2008-02-01
213733,,50004.0,50k-75k,5 years,South,2008-02-01
243996,,49200.0,25k-50k,2 years,South,2008-02-01
242344,,20400.0,<25k,< 1 year,West,2008-02-01
247412,,215000.0,100k+,2 years,Northeast,2008-02-01
249884,,115000.0,100k+,6 years,Midwest,2008-02-01
248126,,65000.0,50k-75k,< 1 year,Northeast,2008-02-01
247294,,42328.0,25k-50k,5 years,Midwest,2008-02-01
248495,,90000.0,75k-100k,1 year,Midwest,2008-02-01
209087,,57600.0,50k-75k,1 year,West,2008-02-01
246119,,49600.0,25k-50k,10+ years,West,2008-02-01
248616,,58800.0,50k-75k,10+ years,South,2008-02-01
248102,,23000.0,<25k,< 1 year,Midwest,2008-02-01
249832,,32388.0,25k-50k,< 1 year,South,2008-02-01
250665,,25000.0,25k-50k,10+ years,Midwest,2008-02-01
249660,,30000.0,25k-50k,10+ years,West,2008-02-01
246380,,75000.0,75k-100k,10+ years,Northeast,2008-02-01
241834,,40000.0,25k-50k,1 year,West,2008-02-01
227948,,63000.0,50k-75k,< 1 year,South,2008-02-01
249022,,37500.0,25k-50k,4 years,West,2008-02-01
292040,,45000.0,25k-50k,< 1 year,South,2008-03-01
291938,,85000.0,75k-100k,5 years,Northeast,2008-03-01
291927,,120000.0,100k+,8 years,Northeast,2008-03-01
290196,,66000.0,50k-75k,2 years,South,2008-03-01
296026,,101000.0,100k+,7 years,Midwest,2008-03-01
289870,,49920.0,25k-50k,2 years,West,2008-03-01
291069,,24000.0,<25k,5 years,West,2008-03-01
291077,,75555.0,75k-100k,4 years,South,2008-03-01
291033,,120000.0,100k+,10+ years,West,2008-03-01
290847,,43200.0,25k-50k,10+ years,West,2008-03-01
291458,,39948.0,25k-50k,4 years,West,2008-03-01
264119,,46116.0,25k-50k,10+ years,South,2008-03-01
292891,,62000.0,50k-75k,< 1 year,West,2008-03-01
292832,,32000.0,25k-50k,4 years,West,2008-03-01
290796,,37440.0,25k-50k,< 1 year,South,2008-03-01
293079,,57500.0,50k-75k,2 years,Northeast,2008-03-01
293092,,175000.0,100k+,2 years,Northeast,2008-03-01
290436,,151000.0,100k+,1 year,West,2008-03-01
293468,,42100.0,25k-50k,4 years,West,2008-03-01
294269,,90000.0,75k-100k,3 years,Northeast,2008-03-01
294640,,57000.0,50k-75k,3 years,South,2008-03-01
294681,,205000.0,100k+,3 years,South,2008-03-01
296051,,41050.0,25k-50k,10+ years,West,2008-03-01
294798,,37500.0,25k-50k,2 years,West,2008-03-01
296036,,34000.0,25k-50k,1 year,South,2008-03-01
289998,,80000.0,75k-100k,< 1 year,Northeast,2008-03-01
272798,,50000.0,50k-75k,10+ years,Midwest,2008-03-01
284125,,70000.0,50k-75k,7 years,Midwest,2008-03-01
290598,,150000.0,100k+,1 year,Midwest,2008-03-01
296181,,95000.0,75k-100k,1 year,Northeast,2008-03-01
284204,,19200.0,<25k,< 1 year,West,2008-03-01
284630,,90000.0,75k-100k,3 years,South,2008-03-01
285383,,54080.0,50k-75k,10+ years,Northeast,2008-03-01
285732,,53000.0,50k-75k,< 1 year,West,2008-03-01
285778,,42000.0,25k-50k,4 years,Northeast,2008-03-01
284863,,130000.0,100k+,2 years,South,2008-03-01
286158,,32268.0,25k-50k,< 1 year,Midwest,2008-03-01
286045,,100000.0,100k+,1 year,Midwest,2008-03-01
286633,,37692.0,25k-50k,2 years,Northeast,2008-03-01
286809,,80000.0,75k-100k,< 1 year,South,2008-03-01
286952,,48000.0,25k-50k,< 1 year,Northeast,2008-03-01
266619,,36000.0,25k-50k,10+ years,West,2008-03-01
287409,,40000.0,25k-50k,1 year,Northeast,2008-03-01
287406,,50000.0,50k-75k,< 1 year,West,2008-03-01
287488,,74784.0,50k-75k,8 years,South,2008-03-01
286035,,55000.0,50k-75k,10+ years,South,2008-03-01
287758,,68000.0,50k-75k,8 years,Midwest,2008-03-01
287953,,75000.0,75k-100k,2 years,South,2008-03-01
288096,,30000.0,25k-50k,2 years,West,2008-03-01
288389,,14800.0,<25k,5 years,Northeast,2008-03-01
288373,,65379.0,50k-75k,5 years,South,2008-03-01
288664,,55000.0,50k-75k,< 1 year,Northeast,2008-03-01
288717,,90000.0,75k-100k,8 years,South,2008-03-01
289584,,72321.0,50k-75k,6 years,West,2008-03-01
289841,,40000.0,25k-50k,2 years,South,2008-03-01
287371,,30000.0,25k-50k,< 1 year,Northeast,2008-03-01
296368,,109908.0,100k+,10+ years,West,2008-03-01
307499,,61000.0,50k-75k,3 years,West,2008-03-01
296661,,50000.0,50k-75k,1 year,Midwest,2008-03-01
303510,,80000.0,75k-100k,3 years,South,2008-03-01
300593,,55000.0,50k-75k,3 years,Midwest,2008-03-01
299973,,39600.0,25k-50k,10+ years,South,2008-03-01
303735,,18500.0,<25k,2 years,West,2008-03-01
303937,,162000.0,100k+,10+ years,Northeast,2008-03-01
303673,,50100.0,50k-75k,10+ years,Northeast,2008-03-01
299103,,49244.0,25k-50k,3 years,Northeast,2008-03-01
290021,,97200.0,75k-100k,4 years,West,2008-03-01
305720,,19000.0,<25k,< 1 year,Midwest,2008-03-01
307097,,65160.0,50k-75k,< 1 year,West,2008-03-01
283823,,62400.0,50k-75k,10+ years,Northeast,2008-03-01
303438,,57000.0,50k-75k,10+ years,South,2008-03-01
302955,,100000.0,100k+,< 1 year,West,2008-03-01
307520,,31000.0,25k-50k,1 year,West,2008-03-01
308825,,38000.0,25k-50k,10+ years,West,2008-03-01
274280,,100000.0,100k+,3 years,West,2008-03-01
310957,,18000.0,<25k,3 years,South,2008-03-01
311571,,12000.0,<25k,1 year,West,2008-03-01
312055,,60000.0,50k-75k,2 years,West,2008-03-01
312443,,59000.0,50k-75k,7 years,Northeast,2008-03-01
313143,,54300.0,50k-75k,< 1 year,Midwest,2008-03-01
306585,,40800.0,25k-50k,2 years,Northeast,2008-03-01
306589,,45000.0,25k-50k,10+ years,West,2008-03-01
315533,,110000.0,100k+,< 1 year,South,2008-03-01
315462,,36000.0,25k-50k,1 year,West,2008-03-01
316240,,48000.0,25k-50k,2 years,Northeast,2008-03-01
308240,,40000.0,25k-50k,5 years,Midwest,2008-03-01
296474,,99000.0,75k-100k,10+ years,Northeast,2008-03-01
302972,,28800.0,25k-50k,< 1 year,South,2008-03-01
302738,,77000.0,75k-100k,2 years,Midwest,2008-03-01
296900,,48000.0,25k-50k,8 years,Northeast,2008-03-01
260179,,13200.0,<25k,< 1 year,West,2008-03-01
292172,,40000.0,25k-50k,< 1 year,South,2008-03-01
297223,,35713.6,25k-50k,1 year,West,2008-03-01
280311,,78000.0,75k-100k,4 years,Midwest,2008-03-01
297780,,150000.0,100k+,< 1 year,West,2008-03-01
297155,,50000.0,50k-75k,< 1 year,South,2008-03-01
298568,,120000.0,100k+,< 1 year,Midwest,2008-03-01
298943,,40800.0,25k-50k,1 year,West,2008-03-01
298960,,34300.0,25k-50k,4 years,South,2008-03-01
280252,,75000.0,75k-100k,< 1 year,Northeast,2008-03-01
299283,,33000.0,25k-50k,3 years,Midwest,2008-03-01
302742,,29000.0,25k-50k,5 years,Northeast,2008-03-01
298277,,94800.0,75k-100k,1 year,Northeast,2008-03-01
300201,,80000.0,75k-100k,2 years,Northeast,2008-03-01
299089,,34138.0,25k-50k,3 years,Midwest,2008-03-01
300346,,150000.0,100k+,< 1 year,West,2008-03-01
300541,,81193.2,75k-100k,2 years,Midwest,2008-03-01
300527,,80000.0,75k-100k,< 1 year,South,2008-03-01
288877,,48000.0,25k-50k,< 1 year,West,2008-03-01
300896,,95827.0,75k-100k,10+ years,Northeast,2008-03-01
300380,,45000.0,25k-50k,4 years,West,2008-03-01
284165,,35004.0,25k-50k,< 1 year,Midwest,2008-03-01
299594,,39684.0,25k-50k,4 years,Northeast,2008-03-01
300304,,40000.0,25k-50k,2 years,West,2008-03-01
302314,,75000.0,75k-100k,10+ years,West,2008-03-01
300009,,8500.0,<25k,7 years,Northeast,2008-03-01
211765,,55000.0,50k-75k,1 year,West,2008-03-01
257366,,66000.0,50k-75k,2 years,West,2008-03-01
282989,,30000.0,25k-50k,6 years,South,2008-03-01
267741,,2039784.0,100k+,< 1 year,South,2008-03-01
269993,,65000.0,50k-75k,2 years,West,2008-03-01
269755,,51420.0,50k-75k,10+ years,South,2008-03-01
270222,,108000.0,100k+,10+ years,South,2008-03-01
270383,,80000.0,75k-100k,10+ years,West,2008-03-01
267513,,35000.0,25k-50k,5 years,West,2008-03-01
270704,,90000.0,75k-100k,< 1 year,South,2008-03-01
265723,,20244.0,<25k,< 1 year,South,2008-03-01
270947,,48000.0,25k-50k,< 1 year,South,2008-03-01
270680,,46776.0,25k-50k,10+ years,Midwest,2008-03-01
263182,,24000.0,<25k,3 years,Northeast,2008-03-01
269405,,28700.0,25k-50k,6 years,South,2008-03-01
267049,,52000.0,50k-75k,2 years,Northeast,2008-03-01
268449,,28800.0,25k-50k,10+ years,South,2008-03-01
267196,,36000.0,25k-50k,< 1 year,Northeast,2008-03-01
271635,,69000.0,50k-75k,6 years,Midwest,2008-03-01
245550,,63000.0,50k-75k,< 1 year,Northeast,2008-03-01
271883,,94000.0,75k-100k,< 1 year,Northeast,2008-03-01
271834,,95000.0,75k-100k,4 years,Northeast,2008-03-01
271672,,76250.0,75k-100k,6 years,Northeast,2008-03-01
270527,,37200.0,25k-50k,4 years,West,2008-03-01
272263,,125000.0,100k+,5 years,West,2008-03-01
268650,,33600.0,25k-50k,10+ years,Northeast,2008-03-01
268428,,149616.0,100k+,< 1 year,West,2008-03-01
271592,,40000.0,25k-50k,4 years,South,2008-03-01
270436,,64000.0,50k-75k,1 year,Midwest,2008-03-01
271076,,28000.0,25k-50k,8 years,Northeast,2008-03-01
273131,,150000.0,100k+,4 years,Northeast,2008-03-01
260821,,60000.0,50k-75k,< 1 year,Northeast,2008-03-01
269110,,144000.0,100k+,10+ years,Northeast,2008-03-01
264489,,57720.0,50k-75k,10+ years,South,2008-03-01
264912,,55000.0,50k-75k,< 1 year,South,2008-03-01
257537,,33600.0,25k-50k,8 years,West,2008-03-01
264135,,20400.0,<25k,< 1 year,South,2008-03-01
247224,,66000.0,50k-75k,2 years,West,2008-03-01
264483,,139992.0,100k+,3 years,Northeast,2008-03-01
262721,,28600.0,25k-50k,3 years,Northeast,2008-03-01
265246,,37200.0,25k-50k,8 years,Northeast,2008-03-01
255853,,120000.0,100k+,2 years,South,2008-03-01
265664,,37440.0,25k-50k,8 years,South,2008-03-01
248534,,80000.0,75k-100k,1 year,Northeast,2008-03-01
266165,,39048.0,25k-50k,6 years,South,2008-03-01
268351,,50000.0,50k-75k,7 years,South,2008-03-01
267427,,62000.0,50k-75k,2 years,South,2008-03-01
267218,,45000.0,25k-50k,< 1 year,Northeast,2008-03-01
189345,,65000.0,50k-75k,1 year,Northeast,2008-03-01
267725,,120000.0,100k+,10+ years,South,2008-03-01
268111,,67800.0,50k-75k,3 years,West,2008-03-01
256357,,52000.0,50k-75k,< 1 year,South,2008-03-01
268133,,44500.0,25k-50k,5 years,South,2008-03-01
267099,,77000.0,75k-100k,2 years,South,2008-03-01
268489,,80700.0,75k-100k,6 years,West,2008-03-01
268506,,572400.0,100k+,10+ years,West,2008-03-01
268670,,31200.0,25k-50k,8 years,West,2008-03-01
268750,,30000.0,25k-50k,< 1 year,Northeast,2008-03-01
268848,,65000.0,50k-75k,7 years,South,2008-03-01
264548,,36400.0,25k-50k,4 years,West,2008-03-01
258804,,75885.0,75k-100k,10+ years,West,2008-03-01
268542,,73660.0,50k-75k,4 years,West,2008-03-01
273364,,35000.0,25k-50k,10+ years,West,2008-03-01
279020,,90000.0,75k-100k,7 years,West,2008-03-01
279065,,58000.0,50k-75k,5 years,Midwest,2008-03-01
271337,,70000.0,50k-75k,10+ years,West,2008-03-01
279443,,51000.0,50k-75k,1 year,Northeast,2008-03-01
279891,,53979.0,50k-75k,5 years,South,2008-03-01
280050,,85000.0,75k-100k,1 year,Northeast,2008-03-01
280158,,125000.0,100k+,8 years,Northeast,2008-03-01
280170,,90000.0,75k-100k,7 years,South,2008-03-01
280315,,130000.0,100k+,2 years,West,2008-03-01
282322,,40000.0,25k-50k,3 years,South,2008-03-01
280612,,84000.0,75k-100k,< 1 year,South,2008-03-01
280764,,53000.0,50k-75k,10+ years,Midwest,2008-03-01
280818,,40500.0,25k-50k,2 years,South,2008-03-01
279873,,100000.0,100k+,7 years,South,2008-03-01
281309,,54263.0,50k-75k,< 1 year,South,2008-03-01
281517,,45000.0,25k-50k,2 years,Midwest,2008-03-01
279321,,44160.0,25k-50k,7 years,West,2008-03-01
272611,,38400.0,25k-50k,< 1 year,West,2008-03-01
271893,,64064.0,50k-75k,4 years,South,2008-03-01
281817,,39504.0,25k-50k,10+ years,South,2008-03-01
281765,,48562.0,25k-50k,4 years,Northeast,2008-03-01
282035,,14800.0,<25k,5 years,Northeast,2008-03-01
282641,,70000.0,50k-75k,2 years,Midwest,2008-03-01
281432,,55200.0,50k-75k,10+ years,South,2008-03-01
280579,,39000.0,25k-50k,1 year,South,2008-03-01
281958,,72000.0,50k-75k,10+ years,West,2008-03-01
274158,,55000.0,50k-75k,< 1 year,Northeast,2008-03-01
278880,,25368.0,25k-50k,< 1 year,South,2008-03-01
269243,,62500.0,50k-75k,2 years,Northeast,2008-03-01
278182,,20000.0,<25k,2 years,Midwest,2008-03-01
277896,,30000.0,25k-50k,4 years,Northeast,2008-03-01
275753,,52000.0,50k-75k,9 years,Northeast,2008-03-01
275756,,65000.0,50k-75k,1 year,South,2008-03-01
271585,,42996.0,25k-50k,3 years,South,2008-03-01
275581,,53000.0,50k-75k,< 1 year,Northeast,2008-03-01
278389,,27000.0,25k-50k,1 year,South,2008-03-01
275299,,90000.0,75k-100k,5 years,Midwest,2008-03-01
275060,,65000.0,50k-75k,10+ years,West,2008-03-01
276159,,105000.0,100k+,2 years,Northeast,2008-03-01
274808,,41000.0,25k-50k,10+ years,South,2008-03-01
276321,,70000.0,50k-75k,10+ years,West,2008-03-01
276352,,42765.0,25k-50k,9 years,South,2008-03-01
273721,,33600.0,25k-50k,2 years,Midwest,2008-03-01
276284,,58000.0,50k-75k,10+ years,West,2008-03-01
274365,,47000.0,25k-50k,< 1 year,South,2008-03-01
277430,,136000.0,100k+,10+ years,Midwest,2008-03-01
276369,,83604.0,75k-100k,2 years,Northeast,2008-03-01
275527,,96000.0,75k-100k,3 years,West,2008-03-01
278052,,23000.0,<25k,1 year,Midwest,2008-03-01
263769,,67200.0,50k-75k,5 years,South,2008-03-01
277969,,31356.0,25k-50k,10+ years,West,2008-03-01
277834,,70000.0,50k-75k,10+ years,Midwest,2008-03-01
277602,,30000.0,25k-50k,< 1 year,West,2008-03-01
277676,,45000.0,25k-50k,< 1 year,South,2008-03-01
273521,,50000.0,50k-75k,9 years,Midwest,2008-03-01
277564,,50000.0,50k-75k,7 years,South,2008-03-01
276289,,84000.0,75k-100k,2 years,Northeast,2008-03-01
330580,,27000.0,25k-50k,1 year,West,2008-04-01
333328,,70000.0,50k-75k,< 1 year,West,2008-04-01
330728,,200000.0,100k+,< 1 year,West,2008-04-01
331768,,29000.0,25k-50k,< 1 year,West,2008-04-01
330684,,42994.0,25k-50k,7 years,Midwest,2008-04-01
331162,,30000.0,25k-50k,6 years,West,2008-04-01
331426,,87000.0,75k-100k,7 years,West,2008-04-01
332666,,60417.0,50k-75k,1 year,West,2008-04-01
328729,,34000.0,25k-50k,9 years,Northeast,2008-04-01
330392,,47000.0,25k-50k,1 year,West,2008-04-01
329708,,98000.0,75k-100k,< 1 year,South,2008-04-01
330765,,35000.0,25k-50k,10+ years,West,2008-04-01
329816,,60000.0,50k-75k,1 year,Northeast,2008-04-01
306913,,50000.0,50k-75k,< 1 year,Midwest,2008-04-01
328080,,50000.0,50k-75k,< 1 year,West,2008-04-01
300171,,102000.0,100k+,10+ years,Northeast,2008-04-01
323548,,33000.0,25k-50k,2 years,West,2008-04-01
324168,,42264.0,25k-50k,3 years,Midwest,2008-04-01
323312,,57000.0,50k-75k,7 years,West,2008-04-01
324306,,83000.0,75k-100k,7 years,West,2008-04-01
294633,,49992.0,25k-50k,2 years,West,2008-04-01
324421,,44500.0,25k-50k,6 years,Northeast,2008-04-01
323609,,34000.0,25k-50k,< 1 year,South,2008-04-01
324617,,50000.0,50k-75k,4 years,Midwest,2008-04-01
325162,,61717.0,50k-75k,10+ years,Northeast,2008-04-01
326038,,18492.0,<25k,< 1 year,South,2008-04-01
325889,,132000.0,100k+,7 years,West,2008-04-01
326327,,62000.0,50k-75k,10+ years,Northeast,2008-04-01
326466,,60000.0,50k-75k,4 years,West,2008-04-01
225082,,36194.0,25k-50k,10+ years,Northeast,2008-04-01
327034,,80000.0,75k-100k,4 years,South,2008-04-01
291684,,62892.0,50k-75k,4 years,South,2008-04-01
327746,,110000.0,100k+,10+ years,South,2008-04-01
327917,,105000.0,100k+,4 years,South,2008-04-01
329369,,35000.0,25k-50k,2 years,Northeast,2008-04-01
332913,,52000.0,50k-75k,< 1 year,Northeast,2008-04-01
342899,,60000.0,50k-75k,10+ years,Midwest,2008-04-01
333749,,100000.0,100k+,< 1 year,West,2008-04-01
343410,,125000.0,100k+,4 years,South,2008-04-01
343477,,85000.0,75k-100k,10+ years,West,2008-04-01
343953,,48000.0,25k-50k,1 year,West,2008-04-01
344147,,100000.0,100k+,8 years,West,2008-04-01
344652,,65000.0,50k-75k,10+ years,Midwest,2008-04-01
344648,,40000.0,25k-50k,< 1 year,Northeast,2008-04-01
338545,,44000.0,25k-50k,2 years,West,2008-04-01
330122,,105000.0,100k+,1 year,Midwest,2008-04-01
344956,,80004.0,75k-100k,< 1 year,West,2008-04-01
345385,,61000.0,50k-75k,< 1 year,Northeast,2008-04-01
345428,,82000.0,75k-100k,9 years,Midwest,2008-04-01
345490,,50000.0,50k-75k,1 year,South,2008-04-01
345563,,19368.0,<25k,< 1 year,West,2008-04-01
299787,,36252.0,25k-50k,10+ years,South,2008-04-01
312198,,64000.0,50k-75k,1 year,Northeast,2008-04-01
345673,,45000.0,25k-50k,7 years,Midwest,2008-04-01
317948,,89018.0,75k-100k,7 years,West,2008-04-01
308707,,58900.0,50k-75k,8 years,South,2008-04-01
342945,,35300.0,25k-50k,< 1 year,West,2008-04-01
342683,,97000.0,75k-100k,< 1 year,Northeast,2008-04-01
333999,,100000.0,100k+,1 year,South,2008-04-01
336496,,40000.0,25k-50k,< 1 year,South,2008-04-01
338602,,39000.0,25k-50k,5 years,South,2008-04-01
338703,,52000.0,50k-75k,2 years,South,2008-04-01
339272,,65000.0,50k-75k,3 years,Midwest,2008-04-01
338848,,65000.0,50k-75k,4 years,Midwest,2008-04-01
